time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-11-03T22:58:55.600Z,-33.186,-72.307,34.4,2.7,ml,8,287.9,,,us,usp000e3ex,2014-11-07T01:27:35.498Z,"65 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-30T20:10:40.400Z,-36.629,-73.721,25.6,3.4,ml,8,309,,,us,usp000e35u,2014-11-07T01:27:30.581Z,"55 km WNW of Talcahuano, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-30T16:03:50.200Z,-36.934,-74.336,24,4.2,ml,12,250.9,,,us,usp000e35e,2014-11-07T01:27:30.524Z,"96 km NW of Lebu, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-22T04:11:34.800Z,-33.86,-72.136,38.6,2.8,md,4,281.8,,,us,usp000e2gn,2014-11-07T01:27:27.640Z,"57 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-18T15:23:28.600Z,-33.967,-72.395,37.8,3.2,md,7,294.9,,,us,usp000e259,2014-11-07T01:27:26.232Z,"83 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-18T08:54:47.400Z,-33.971,-72.355,36.1,3.8,md,9,289,,,us,usp000e24r,2014-11-07T01:27:26.185Z,"80 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-18T05:37:32.000Z,-33.959,-72.641,26.5,3.8,ml,19,161,,,us,usp000e24f,2014-11-07T01:27:26.144Z,"103 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-18T05:19:20.700Z,-33.984,-72.35,37.1,4,md,14,272,,,us,usp000e24d,2014-11-07T01:27:26.141Z,"81 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-14T13:21:29.400Z,-34.34,-72.376,33.1,3.1,ml,7,294,,,us,usp000e1ty,2014-11-07T01:27:23.996Z,"98 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-13T14:05:28.500Z,-33.889,-73.374,23.7,2.8,ml,4,343.8,,,us,usp000e1r1,2014-11-07T01:27:23.076Z,"166 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-12T03:02:10.700Z,-33.746,-72.035,10.3,2.8,ml,11,296.1,,,us,usp000e1n8,2014-11-07T01:27:22.720Z,"43 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-10-08T11:55:15.600Z,-38.166,-73.456,15,4.4,mb,18,311.9,,,us,usp000e16v,2014-11-07T01:27:19.587Z,"40 km S of Cañete, Chile",earthquake,,,,1,reviewed,guc,us
2005-10-06T17:44:14.900Z,-33.895,-72.63,34,3.7,ml,17,212.5,,,us,usp000e0zf,2014-11-07T01:27:17.765Z,"100 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-30T10:39:14.700Z,-35.907,-72.099,59.8,3.4,md,8,143.5,,,us,usp000e0jr,2014-11-07T01:27:11.781Z,"21 km ENE of Cauquenes, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-25T21:35:13.700Z,-33.234,-72.002,35,2.9,ml,14,233.3,,,us,usp000e08y,2014-11-07T01:27:09.689Z,"41 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-25T18:07:53.400Z,-33.268,-72.037,15,2.8,ml,12,266.1,,,us,usp000e089,2014-11-07T01:27:09.611Z,"45 km SW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-25T15:01:14.900Z,-33.266,-72.03,15,3.2,ml,14,265.7,,,us,usp000e07r,2014-11-07T01:27:09.527Z,"45 km SW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-22T19:55:14.600Z,-34.297,-72.372,5.5,3.1,ml,7,293.3,,,us,usp000dzyv,2014-11-07T01:27:07.936Z,"99 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-14T10:52:27.500Z,-34.68,-72.39,26.6,2.7,ml,7,302.7,,,us,usp000dzef,2014-11-07T01:27:04.055Z,"72 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-13T18:33:05.800Z,-33.626,-72.035,11.7,2.6,ml,9,272.9,,,us,usp000dzd6,2014-11-07T01:27:03.929Z,"39 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-11T18:31:30.470Z,-36.698,-73.548,35,4.9,mwc,97,69.4,,0.75,us,usp000dz8y,2016-11-10T01:11:26.604Z,"38 km W of Talcahuano, Chile",earthquake,,,,,reviewed,us,hrv
2005-09-10T20:53:58.500Z,-33.349,-72.453,32.5,3.5,ml,16,287.9,,,us,usp000dz78,2014-11-07T01:27:03.261Z,"81 km WNW of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-04T11:27:48.000Z,-34.393,-72.27,33,2.6,ml,9,290.3,,,us,usp000dyre,2014-11-07T01:27:00.282Z,"87 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-03T18:52:11.500Z,-33.086,-72.676,28.1,3.2,ml,11,259.5,,,us,usp000dyq0,2014-11-07T01:27:00.034Z,"97 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-02T18:52:51.500Z,-33.934,-72.39,30.9,2.6,ml,9,295.3,,,us,usp000dym9,2014-11-07T01:26:59.397Z,"81 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-02T12:36:20.100Z,-33.109,-72.113,15.2,2.6,ml,11,283,,,us,usp000dykk,2014-11-07T01:26:59.118Z,"45 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-02T10:08:47.900Z,-34.549,-72.43,13.9,3.2,ml,12,209.9,,,us,usp000dykf,2014-11-07T01:26:59.096Z,"87 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-09-02T07:23:59.100Z,-34.518,-72.442,26.5,4.8,mb,105,116.1,,,us,usp000dyk7,2014-11-07T01:26:58.868Z,"90 km N of Constitución, Chile",earthquake,,,,39,reviewed,guc,us
2005-08-30T07:52:47.300Z,-33.269,-72.717,28.9,2.7,ml,8,320.8,,,us,usp000dyb1,2014-11-07T01:26:54.514Z,"104 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-30T01:15:24.800Z,-35.73,-72.067,67.1,2.8,md,6,196.6,,,us,usp000dyam,2014-11-07T01:26:54.464Z,"Near the coast of Maule, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-28T04:34:26.100Z,-34.419,-72.576,37,3.6,md,9,302.9,,,us,usp000dy6n,2014-11-07T01:26:53.461Z,"102 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-27T14:36:09.700Z,-34.777,-72.574,31.1,3,ml,9,309.7,,,us,usp000dy5j,2014-11-07T01:26:53.302Z,"63 km NNW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-17T07:00:09.590Z,-36.626,-72.57,54.6,4.6,mb,71,132.1,,0.88,us,usp000dxh4,2014-11-07T01:26:49.838Z,"27 km WNW of Bulnes, Chile",earthquake,,,,29,reviewed,us,us
2005-08-11T22:13:41.300Z,-34.144,-72.215,1.9,2.8,ml,8,283.4,,,us,usp000dx5p,2014-11-07T01:26:48.365Z,"82 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-11T19:16:23.500Z,-34.265,-72.373,40.1,3.2,md,8,292.9,,,us,usp000dx5h,2014-11-07T01:26:48.354Z,"101 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-11T10:45:49.840Z,-34.153,-72.172,32.4,4.4,mb,53,71.9,,0.87,us,usp000dx4t,2014-11-07T01:26:48.244Z,"81 km SW of San Antonio, Chile",earthquake,,,,20,reviewed,us,us
2005-08-11T08:39:03.500Z,-34.309,-72.317,5,3.5,ml,14,209.9,,,us,usp000dx4h,2014-11-07T01:26:48.174Z,"94 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-11T08:33:34.130Z,-34.309,-72.369,19.5,4,mb,29,121.8,,0.59,us,usp000dx4f,2014-11-07T01:26:48.168Z,"99 km WNW of Santa Cruz, Chile",earthquake,,15.9,,2,reviewed,us,us
2005-08-10T18:37:37.100Z,-34.33,-72.327,30.6,3.9,ml,4,322.1,,,us,usp000dx35,2014-11-07T01:26:47.990Z,"94 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-10T16:07:47.180Z,-34.218,-72.562,10,3.6,mb,22,164.1,,0.82,us,usp000dx2z,2014-11-07T01:26:47.975Z,"112 km SW of San Antonio, Chile",earthquake,,,,1,reviewed,us,us
2005-08-10T15:52:31.500Z,-34.268,-72.323,38.3,4.1,md,13,321.7,,,us,usp000dx2y,2014-11-07T01:26:47.973Z,"97 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-10T15:44:25.000Z,-34.256,-72.286,34.3,4,ml,17,185.1,,,us,usp000dx2w,2014-11-07T01:26:47.968Z,"94 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-10T08:43:25.200Z,-34.282,-72.383,37.9,4.2,md,24,188.3,,,us,usp000dx26,2014-11-07T01:26:47.868Z,"101 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-08-07T09:40:17.010Z,-38.713,-74.692,35,4,mb,11,163.8,,1.43,us,usp000dwvv,2014-11-07T01:26:45.469Z,"133 km W of Carahue, Chile",earthquake,,0,,4,reviewed,us,us
2005-08-02T21:36:17.400Z,-33.789,-72.098,29,2.8,ml,11,251.3,,,us,usp000dwhn,2014-11-07T01:26:42.746Z,"50 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-26T13:35:44.400Z,-36.195,-72.076,82.1,3.3,md,4,193.8,,,us,usp000dvzp,2014-11-07T01:26:34.061Z,"23 km WSW of Parral, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-19T11:19:41.300Z,-34.062,-72.549,40.2,3.8,md,14,270.9,,,us,usp000dvgn,2014-11-07T01:26:30.947Z,"101 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-17T14:17:46.000Z,-36.582,-73.248,40.8,3.5,md,8,298.8,,,us,usp000dvd0,2014-11-07T01:26:30.503Z,"19 km NW of Talcahuano, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-17T12:45:02.300Z,-36.575,-73.246,31,4.7,mb,81,87.7,,0.77,us,usp000dvcx,2014-11-07T01:26:30.491Z,"20 km NW of Talcahuano, Chile",earthquake,,,,20,reviewed,us,us
2005-07-17T06:12:25.000Z,-35.062,-72.709,10.3,3.1,ml,12,207.7,,,us,usp000dvcb,2014-11-07T01:26:30.433Z,"40 km NW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-16T22:49:30.300Z,-34.578,-72.243,31,3,md,8,294.7,,,us,usp000dvbu,2014-11-07T01:26:30.345Z,"80 km W of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-16T21:04:43.700Z,-34.402,-72.036,26.7,2.5,ml,7,305.1,,,us,usp000dvbp,2014-11-07T01:26:30.336Z,"66 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-16T20:51:55.600Z,-35.084,-72.654,19.1,3.6,ml,5,229.8,,,us,usp000dvbn,2014-11-07T01:26:30.335Z,"35 km NW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-16T20:46:25.000Z,-35.026,-72.734,8.4,3.2,md,4,342.7,,,us,usp000dvbk,2014-11-07T01:26:30.329Z,"44 km NW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-16T13:37:18.900Z,-35.102,-72.583,28.7,3.7,ml,11,211.4,,,us,usp000dvay,2014-11-07T01:26:30.277Z,"30 km NNW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-12T19:36:49.200Z,-37.362,-73.961,33.2,4.1,ml,13,289.6,,,us,usp000dv2x,2014-11-07T01:26:28.893Z,"38 km NW of Lebu, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-08T05:04:53.000Z,-34.567,-72.382,15.2,2.6,ml,8,299.2,,,us,usp000durk,2014-11-07T01:26:27.302Z,"85 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-06T23:23:08.600Z,-36.258,-72.843,6.3,3.6,ml,8,261.7,,,us,usp000dup4,2014-11-07T01:26:26.424Z,"27 km W of Quirihue, Chile",earthquake,,,,,reviewed,guc,guc
2005-07-06T08:02:59.700Z,-34.564,-72.378,25.1,2.7,ml,10,205.8,,,us,usp000dun1,2014-11-07T01:26:26.264Z,"85 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-29T06:40:04.400Z,-33.157,-72.191,27,2.9,ml,13,259.6,,,us,usp000du4u,2014-11-07T01:26:18.348Z,"54 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-26T16:44:55.800Z,-35.023,-72.35,10,2.8,ml,4,273.6,,,us,usp000dtys,2014-11-07T01:26:17.723Z,"34 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-26T12:02:19.100Z,-33.389,-72.409,0.3,3.3,ml,12,267.2,,,us,usp000dtyg,2014-11-07T01:26:17.675Z,"76 km WNW of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-19T10:35:18.640Z,-38.916,-74.499,10,4.4,mb,24,170.9,,1.3,us,usp000dtes,2014-11-07T01:26:15.408Z,"118 km W of Carahue, Chile",earthquake,,,,2,reviewed,us,us
2005-06-17T22:27:48.200Z,-34.298,-72.483,31.2,3.4,md,7,298.1,,,us,usp000dtab,2014-11-07T01:26:14.755Z,"109 km WNW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-17T04:02:09.200Z,-35.58,-73.004,30.6,3.2,ml,4,270,,,us,usp000dt88,2014-11-07T01:26:14.477Z,"60 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-15T14:54:38.700Z,-36.079,-72.25,86.9,3.4,md,9,217.4,,,us,usp000dt4d,2014-11-07T01:26:13.290Z,"14 km SSE of Cauquenes, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-08T00:25:43.400Z,-33.101,-72.488,33.1,3.5,ml,15,284.1,,,us,usp000dsg3,2014-11-07T01:26:09.341Z,"80 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-07T04:32:58.100Z,-35.481,-72.789,3.1,3.3,ml,8,259.9,,,us,usp000dsdd,2014-11-07T01:26:09.033Z,"38 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-07T01:08:53.300Z,-35.49,-72.963,5.1,3.5,ml,8,253,,,us,usp000dsd0,2014-11-07T01:26:08.956Z,"53 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-06T05:12:52.200Z,-35.526,-72.96,4.4,4.1,ml,16,243.1,,,us,usp000dsb9,2014-11-07T01:26:08.519Z,"54 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-05T02:10:58.600Z,-35.666,-72.842,3.9,3.2,ml,5,294.5,,,us,usp000ds8c,2014-11-07T01:26:06.361Z,"53 km SW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-05T01:54:04.180Z,-35.512,-73.029,10,4.6,mb,22,168.2,,1.21,us,usp000ds8a,2014-11-07T01:26:06.354Z,"59 km WSW of Constitución, Chile",earthquake,,,,3,reviewed,us,us
2005-06-04T23:20:49.800Z,-35.534,-72.947,0,3.2,ml,8,242.6,,,us,usp000ds7x,2014-11-07T01:26:06.271Z,"53 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-04T22:05:37.000Z,-35.509,-72.981,0,3.5,ml,11,243.9,,,us,usp000ds7q,2014-11-07T01:26:06.224Z,"55 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-04T16:28:46.100Z,-34.797,-72.189,12.2,3.4,ml,15,198.6,,,us,usp000ds72,2014-11-07T01:26:06.058Z,"62 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-04T14:21:59.100Z,-35.43,-72.981,1.3,4.2,ml,13,253.6,,,us,usp000ds6w,2014-11-07T01:26:05.931Z,"52 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-04T00:05:49.500Z,-33.612,-73.13,31.7,3.1,ml,15,255.6,,,us,usp000ds5w,2014-11-07T01:26:05.692Z,"141 km W of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-06-02T14:06:29.000Z,-36.479,-73.208,36.8,3.8,md,7,292.8,,,us,usp000ds2r,2014-11-07T01:26:04.855Z,"27 km NW of Tomé, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-31T10:26:54.040Z,-36.607,-73.251,31.8,4.5,mb,32,146.8,,0.66,us,usp000dryd,2014-11-07T01:26:00.150Z,"17 km NW of Talcahuano, Chile",earthquake,,,,7,reviewed,us,us
2005-05-29T20:03:29.300Z,-36.568,-73.266,38.1,4.2,mb,25,168.1,,,us,usp000drup,2014-11-07T01:25:59.232Z,"Near the coast of Bio-Bio, Chile",earthquake,,,,1,reviewed,guc,us
2005-05-28T18:00:18.200Z,-33.971,-72.282,33,2.6,ml,7,288.6,,,us,usp000drrn,2014-11-07T01:25:58.869Z,"75 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-25T11:47:36.100Z,-33.967,-72.215,4.2,3.1,ml,10,284.5,,,us,usp000drj5,2014-11-07T01:25:58.072Z,"69 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-24T09:21:40.800Z,-35.195,-73.944,13.6,3.2,ml,4,292.7,,,us,usp000drg2,2014-11-07T01:25:57.819Z,"140 km W of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-17T17:27:21.400Z,-33.496,-72.284,1.9,3.3,ml,11,272.2,,,us,usp000dr1u,2014-11-07T01:25:55.354Z,"63 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-16T09:57:20.100Z,-34.57,-72.478,15,2.8,ml,6,302.4,,,us,usp000dqye,2014-11-07T01:25:55.038Z,"84 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-10T03:26:18.400Z,-33.366,-72.408,7.7,2.5,ml,7,267.5,,,us,usp000dqbq,2014-11-07T01:25:50.865Z,"77 km WNW of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-06T08:23:16.000Z,-33.143,-72.423,26.5,3,ml,16,272.4,,,us,usp000dq1m,2014-11-07T01:25:49.723Z,"75 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-05-05T16:22:44.900Z,-33.008,-72.22,15,2.6,ml,11,266.5,,,us,usp000dpzf,2014-11-07T01:25:49.414Z,"55 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-30T09:26:42.200Z,-35.541,-73.624,14,4.2,ml,18,218.5,,,us,usp000dpkd,2014-11-07T01:25:42.578Z,"112 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-30T08:57:36.400Z,-35.574,-73.39,39.9,4.1,md,13,254.3,,,us,usp000dpkb,2014-11-07T01:25:42.574Z,"92 km WSW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-30T06:56:41.800Z,-33.901,-72.082,35.5,3.5,md,9,276.2,,,us,usp000dpk4,2014-11-07T01:25:42.535Z,"55 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-30T06:38:02.100Z,-33.91,-72.1,7.7,3,ml,14,254,,,us,usp000dpk3,2014-11-07T01:25:42.533Z,"57 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-23T09:13:22.800Z,-33.13,-72.92,26.2,2.6,ml,5,343.7,,,us,usp000dp1r,2014-11-07T01:25:39.742Z,"120 km W of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-23T06:58:57.200Z,-34.569,-72.401,27.1,2.8,ml,7,299.9,,,us,usp000dp1j,2014-11-07T01:25:39.718Z,"84 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-21T14:22:57.700Z,-34.727,-72.843,21.1,3.3,ml,7,328.1,,,us,usp000dnx8,2014-11-07T01:25:39.099Z,"77 km NNW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-15T03:20:47.400Z,-34.857,-72.646,18.1,3.2,ml,8,313,,,us,usp000dnct,2014-11-07T01:25:35.764Z,"56 km NNW of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-13T09:25:27.600Z,-33.142,-72.85,30,5.4,mwc,240,41,,0.8,us,usp000dn84,2022-07-14T16:31:00.234Z,"114 km W of Valparaíso, Chile",earthquake,,,,,reviewed,us,hrv
2005-04-12T12:39:44.400Z,-36.814,-72.249,72.5,3.5,md,6,212,,,us,usp000dn5m,2014-11-07T01:25:34.402Z,"9 km SSE of Bulnes, Chile",earthquake,,,,,reviewed,guc,guc
2005-04-11T07:19:49.800Z,-34.096,-72.031,38.9,3,md,7,270.1,,,us,usp000dn0w,2014-11-07T01:25:33.077Z,"68 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-31T15:11:19.300Z,-33.17,-72.126,21.6,2.7,ml,13,255.2,,,us,usp000dktk,2014-11-07T01:25:22.920Z,"48 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-29T17:56:42.400Z,-33.72,-72.234,38.2,4.2,md,23,195.5,,,us,usp000dkj4,2014-11-07T01:25:21.441Z,"59 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-29T17:19:39.400Z,-33.702,-72.116,48.3,3.5,md,8,240,,,us,usp000dkhv,2014-11-07T01:25:21.389Z,"48 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-29T16:38:20.100Z,-33.711,-72.277,34,5.3,mwc,112,115,,,us,usp000dkhr,2022-05-02T17:51:26.053Z,"63 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,hrv
2005-03-29T16:28:27.100Z,-34.687,-72.33,25.9,2.9,ml,7,301.2,,,us,usp000dkhp,2014-11-07T01:25:21.342Z,"72 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-29T16:16:53.700Z,-33.722,-72.21,26.1,3,ml,12,256.7,,,us,usp000dkhj,2014-11-07T01:25:21.328Z,"57 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-29T16:10:45.700Z,-33.749,-72.147,5,4.1,mb,27,160.7,,,us,usp000dkhh,2014-11-07T01:25:21.324Z,"52 km WSW of San Antonio, Chile",earthquake,,,,2,reviewed,guc,us
2005-03-25T18:42:34.500Z,-33.75,-72.169,7,4.3,ml,31,163.5,,,us,usp000dk1w,2014-11-07T01:25:19.372Z,"54 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-22T16:04:09.500Z,-33.225,-72.286,34.2,4.3,ml,25,150.8,,,us,usp000djtq,2014-11-07T01:25:17.798Z,"64 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-22T13:56:10.800Z,-35.044,-72.295,21.1,3,ml,5,325.9,,,us,usp000djtc,2014-11-07T01:25:17.771Z,"33 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-14T12:21:05.000Z,-34.018,-72.135,35.4,2.9,ml,9,278.2,,,us,usp000dj6q,2014-11-07T01:25:14.410Z,"67 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-08T07:18:15.700Z,-33.568,-73.058,25.8,3.7,md,7,322.7,,,us,usp000dht3,2014-11-07T01:25:12.522Z,"134 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-03-04T10:45:39.400Z,-35.244,-72.231,37.9,3.9,md,5,230.6,,,us,usp000dhgq,2014-11-07T01:25:10.742Z,"19 km ENE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-24T11:15:43.400Z,-34.559,-72.224,28.1,2.9,ml,7,314.7,,,us,usp000dgve,2014-11-07T01:25:03.227Z,"79 km W of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-22T01:25:54.800Z,-34.714,-72.366,26.3,2.8,ml,6,303.1,,,us,usp000dgpv,2014-11-07T01:25:02.319Z,"68 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-19T02:26:12.400Z,-33.424,-73.035,25.2,3.3,ml,11,291.2,,,us,usp000dgg2,2014-11-07T01:25:01.256Z,"133 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-17T19:28:06.600Z,-33.31,-72.019,38.4,3.1,md,12,245,,,us,usp000dgcp,2014-11-07T01:25:00.806Z,"46 km NW of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-15T19:47:34.400Z,-33.85,-72.274,44.6,2.9,md,6,291.2,,,us,usp000dg7r,2014-11-07T01:25:00.088Z,"67 km WSW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-15T18:14:18.100Z,-33.168,-72.03,38.9,3,md,11,270,,,us,usp000dg7j,2014-11-07T01:25:00.061Z,"40 km WSW of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-15T02:18:42.200Z,-38.258,-74.185,35.3,4.1,ml,6,232.7,,,us,usp000dg5t,2014-11-07T01:24:59.796Z,"85 km SW of Cañete, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-14T17:53:07.100Z,-33.495,-72.239,4.2,2.6,ml,6,305.1,,,us,usp000dg4w,2014-11-07T01:24:59.606Z,"59 km W of Cartagena, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-13T20:08:39.100Z,-34.7,-72.409,15,2.7,ml,5,303.8,,,us,usp000dg2s,2014-11-07T01:24:59.334Z,"70 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-13T08:54:11.500Z,-34.686,-72.371,20,2.7,ml,7,302.3,,,us,usp000dg1d,2014-11-07T01:24:59.216Z,"71 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-08T21:18:41.400Z,-36.812,-73.707,24.4,3.5,ml,4,245.3,,,us,usp000dfr1,2014-11-07T01:24:57.444Z,"53 km W of Talcahuano, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-05T22:20:51.000Z,-34.788,-72.232,5,2.6,ml,7,319,,,us,usp000dfjv,2014-11-07T01:24:56.562Z,"62 km NNE of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-04T20:16:58.500Z,-38.315,-74.365,10,4.2,md,13,252.9,,,us,usp000dfgy,2014-11-07T01:24:55.933Z,"100 km SW of Lebu, Chile",earthquake,,,,,reviewed,guc,guc
2005-02-04T09:15:36.000Z,-37.865,-73.78,22.8,4.9,mwc,69,145.5,,,us,usp000dfg9,2016-11-10T01:00:55.825Z,"30 km SSW of Lebu, Chile",earthquake,,,,,reviewed,guc,hrv
2005-02-03T10:52:52.600Z,-35.362,-72.741,1,3.1,ml,6,245,,,us,usp000dfep,2014-11-07T01:24:55.235Z,"30 km W of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
