time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2010-07-29T10:04:50.400Z,-38.952,-72.931,41.1,4.7,mb,85,117.3,,0.83,us,usp000hh3j,2022-07-18T17:16:32.501Z,"23 km S of Nueva Imperial, Chile",earthquake,,9.4,,47,reviewed,us,us
2010-07-28T00:22:09.000Z,-34.262,-72.228,30.6,4.5,mb,32,116.1,,,us,usp000hgxn,2014-11-07T01:42:03.298Z,"89 km WNW of Santa Cruz, Chile",earthquake,,,,12,reviewed,guc,us
2010-07-27T14:27:07.000Z,-34.801,-71.814,43,4.3,m,5,138.8,,,us,usp000hgwx,2014-11-07T01:42:03.069Z,"44 km WSW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,guc
2010-07-26T09:57:07.000Z,-34.031,-72.337,15.2,3.7,ml,31,116,,,us,usp000hguw,2014-11-07T01:42:02.079Z,"83 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,guc
2010-07-24T21:46:36.000Z,-34.007,-72.308,23.5,5.2,mb,202,63.8,,,us,usp000hgqq,2022-07-18T17:06:59.435Z,"79 km SW of San Antonio, Chile",earthquake,,,,105,reviewed,guc,us
2010-07-23T13:50:56.000Z,-37.019,-73.541,9.3,4.4,mb,23,116.6,,,us,usp000hgkf,2014-11-07T01:41:59.574Z,"32 km NW of Arauco, Chile",earthquake,,,,3,reviewed,guc,us
2010-07-22T11:27:47.000Z,-37.265,-72.804,41.9,4.2,mb,24,151.4,,,us,usp000hgfk,2014-11-07T01:41:58.989Z,"8 km WNW of Laja, Chile",earthquake,,,,2,reviewed,guc,us
2010-07-20T22:49:07.740Z,-37.357,-73.066,43.9,4.9,mb,113,69.5,,0.96,us,usp000hg87,2022-07-18T16:53:52.190Z,"25 km ESE of Arauco, Chile",earthquake,,7.2,,70,reviewed,us,us
2010-07-20T19:05:01.000Z,-38.069,-73.636,15.4,4,mb,10,280.6,,,us,usp000hg70,2014-11-07T01:41:57.359Z,"36 km SW of Cañete, Chile",earthquake,,,,2,reviewed,guc,us
2010-07-18T22:59:04.000Z,-37.28,-73.844,18.3,5,mb,47,116,,,us,usp000hfqw,2014-11-07T01:41:55.349Z,"40 km NNW of Lebu, Chile",earthquake,,,,9,reviewed,guc,us
2010-07-18T01:12:25.000Z,-35.118,-71.903,43.9,4.4,mb,25,122.2,,,us,usp000hfdf,2014-11-07T01:41:53.874Z,"40 km NNW of Talca, Chile",earthquake,,,,6,reviewed,guc,us
2010-07-17T03:39:18.000Z,-36.837,-73.357,24.6,4.2,mb,8,231.2,,,us,usp000hfcf,2014-11-07T01:41:53.689Z,"24 km WSW of Talcahuano, Chile",earthquake,,,,3,reviewed,guc,us
2010-07-17T01:39:40.000Z,-35.532,-72.732,34,4.4,mb,36,133.8,,,us,usp000hfcd,2014-11-07T01:41:53.677Z,"36 km SW of Constitución, Chile",earthquake,,,,16,reviewed,guc,us
2010-07-16T19:30:43.610Z,-38.098,-73.683,14.4,4.3,mb,24,140.4,,1.6,us,usp000hfc8,2014-11-07T01:41:53.651Z,"41 km SW of Cañete, Chile",earthquake,,40.7,,9,reviewed,us,us
2010-07-16T12:47:38.330Z,-37.725,-73.146,30.4,4.6,mb,39,116.9,,1.07,us,usp000hfbv,2014-11-07T01:41:53.598Z,"23 km ENE of Cañete, Chile",earthquake,,,,14,reviewed,us,us
2010-07-15T22:57:01.000Z,-35.16,-72.905,25.3,4.8,mb,75,74.2,,,us,usp000hfb4,2022-07-18T16:19:23.467Z,"48 km WNW of Constitución, Chile",earthquake,,,,34,reviewed,guc,us
2010-07-15T05:34:17.000Z,-36.675,-73.073,30.3,4.4,mb,6,240.2,,,us,usp000hfae,2014-11-07T01:41:53.364Z,"6 km NE of Talcahuano, Chile",earthquake,,,,2,reviewed,guc,us
2010-07-15T01:33:34.330Z,-34.124,-71.978,35,4.2,mb,20,139.5,,0.78,us,usp000hfaa,2014-11-07T01:41:53.350Z,"67 km SSW of San Antonio, Chile",earthquake,,,,4,reviewed,us,us
2010-07-15T01:02:02.000Z,-38.133,-74.169,27.2,5,mb,85,115.3,,,us,usp000hfa8,2014-11-07T01:41:53.336Z,"73 km SW of Lebu, Chile",earthquake,,,,52,reviewed,guc,us
2010-07-15T00:36:02.000Z,-34.153,-72.303,8.8,5.4,mwc,128,52.6,,,us,usp000hfa7,2022-07-18T16:16:15.773Z,"89 km SW of San Antonio, Chile",earthquake,,,,,reviewed,guc,gcmt
2010-07-14T21:20:27.000Z,-38.116,-73.606,43.9,4.2,mb,22,130.1,,,us,usp000hf9x,2014-11-07T01:41:53.294Z,"39 km SSW of Cañete, Chile",earthquake,,,,3,reviewed,guc,us
2010-07-14T15:05:50.400Z,-38.224,-73.23,35,5.8,mwc,192,42.4,,1.11,us,usp000hf9k,2022-07-18T16:14:38.543Z,"49 km W of Traiguén, Chile",earthquake,,,,,reviewed,us,gcmt
2010-07-14T12:44:17.870Z,-38.044,-73.474,27.4,4.9,mb,39,146.3,,0.53,us,usp000hf9c,2022-07-18T16:13:05.183Z,"27 km SSW of Cañete, Chile",earthquake,,,,13,reviewed,us,us
2010-07-14T10:33:52.900Z,-38.12,-73.673,35,4.4,mb,28,116.8,,0.98,us,usp000hf96,2014-11-07T01:41:53.162Z,"42 km SW of Cañete, Chile",earthquake,,,,4,reviewed,us,us
2010-07-14T09:54:02.910Z,-38.015,-73.535,35,4.4,mb,25,152.6,,0.93,us,usp000hf95,2014-11-07T01:41:53.159Z,"26 km SSW of Cañete, Chile",earthquake,,,,4,reviewed,us,us
2010-07-14T09:19:40.000Z,-38.187,-73.525,27.9,4.6,mb,25,116.9,,,us,usp000hf93,2014-11-07T01:41:53.155Z,"44 km SSW of Cañete, Chile",earthquake,,,,4,reviewed,guc,us
2010-07-14T08:32:21.490Z,-38.067,-73.31,22,6.6,mwc,295,52.8,,0.86,us,usp000hf8z,2022-08-09T03:08:25.772Z,"30 km SSE of Cañete, Chile",earthquake,,,,,reviewed,us,gcmt
2010-07-14T08:21:14.370Z,-38.098,-73.412,35,5.1,mb,164,65,,0.68,us,usp000hf8x,2022-07-18T16:11:28.046Z,"32 km S of Cañete, Chile",earthquake,,,,117,reviewed,us,us
2010-07-13T22:00:46.000Z,-33.925,-71.315,49.6,3.6,mb,4,245,,,us,usp000hf8e,2014-11-07T01:41:53.042Z,"27 km SSW of Melipilla, Chile",earthquake,,,,1,reviewed,guc,us
2010-07-13T11:23:08.800Z,-33.992,-72.012,38.5,4.3,mb,26,116.1,,0.91,us,usp000hf83,2014-11-07T01:41:53.000Z,"57 km SW of San Antonio, Chile",earthquake,,16.5,,10,reviewed,us,us
2010-07-12T01:27:40.660Z,-36.812,-73.781,35,4.5,mb,21,146.4,,0.89,us,usp000hf61,2014-11-07T01:41:52.649Z,"60 km W of Talcahuano, Chile",earthquake,,,,3,reviewed,us,us
2010-07-10T01:21:39.330Z,-35.676,-73.262,27,4.5,mb,29,150.6,,0.89,us,usp000hf35,2014-11-07T01:41:51.821Z,"86 km WSW of Constitución, Chile",earthquake,,35.1,,12,reviewed,us,us
2010-07-08T05:49:43.890Z,-34.488,-71.844,35,4.7,mb,122,77.4,,0.8,us,usp000hf0y,2022-07-18T15:56:54.898Z,"46 km WNW of Santa Cruz, Chile",earthquake,,,,78,reviewed,us,us
2010-07-07T18:02:19.750Z,-34.988,-72.869,28.2,4.1,mb,20,122,,0.93,us,usp000hf07,2014-11-07T01:41:51.280Z,"56 km NW of Constitución, Chile",earthquake,,27.9,,3,reviewed,us,us
2010-07-07T15:51:03.800Z,-35.701,-73.309,27.7,4.3,mb,21,116.2,,1.36,us,usp000hf04,2014-11-07T01:41:51.271Z,"91 km WSW of Constitución, Chile",earthquake,,36.8,,3,reviewed,us,us
2010-07-06T13:54:02.140Z,-35.619,-71.953,47.2,5,mb,113,115.8,,0.73,us,usp000heyy,2022-07-18T15:47:24.773Z,"20 km W of San Javier, Chile",earthquake,,,,53,reviewed,us,us
2010-07-06T05:17:17.000Z,-37.783,-73.217,24.9,4.3,ml,14,152.3,,,us,usp000heyb,2014-11-07T01:41:50.958Z,"15 km E of Cañete, Chile",earthquake,,,,,reviewed,guc,guc
2010-07-05T15:05:14.670Z,-38.131,-73.635,13.1,4.2,mb,18,146.4,,0.84,us,usp000hexk,2014-11-07T01:41:50.818Z,"42 km SSW of Cañete, Chile",earthquake,,24.4,,1,reviewed,us,us
2010-07-04T21:36:19.000Z,-38.353,-73.478,25.5,4.4,mb,19,152.6,,,us,usp000hewu,2014-11-07T01:41:50.604Z,"48 km NW of Carahue, Chile",earthquake,,,,3,reviewed,guc,us
2010-07-04T09:53:11.000Z,-34.758,-71.857,35,4.3,mb,6,162,,,us,usp000hew4,2014-11-07T01:41:50.497Z,"46 km WSW of Santa Cruz, Chile",earthquake,,,,4,reviewed,guc,us
2010-07-03T08:10:07.290Z,-35.511,-73.16,35,4.4,mb,20,151.9,,1.28,us,usp000heux,2014-11-07T01:41:50.064Z,"70 km WSW of Constitución, Chile",earthquake,,,,5,reviewed,us,us
2010-07-03T00:05:06.000Z,-34.775,-71.638,54.8,5.1,mwc,206,76.7,,,us,usp000heub,2022-07-18T15:33:21.828Z,"29 km WSW of Santa Cruz, Chile",earthquake,,,,,reviewed,guc,gcmt
2010-07-01T23:07:06.000Z,-37.038,-73.47,23.9,4.3,mb,27,146.2,,,us,usp000hess,2014-11-07T01:41:49.004Z,"26 km NNW of Arauco, Chile",earthquake,,,,4,reviewed,guc,us
2010-07-01T20:58:22.790Z,-35.655,-72.36,24.4,5.1,mb,113,90.3,,0.8,us,usp000hesr,2022-07-18T15:30:05.798Z,"34 km N of Cauquenes, Chile",earthquake,,15.4,,72,reviewed,us,us
2010-07-01T13:05:12.000Z,-37.308,-73.901,34,4.6,mb,12,146.5,,,us,usp000hes9,2014-11-07T01:41:48.544Z,"39 km NNW of Lebu, Chile",earthquake,,,,2,reviewed,guc,us
2010-06-30T12:04:07.000Z,-35.125,-72.69,14,4.4,mb,22,145.6,,,us,usp000hequ,2014-11-07T01:41:45.936Z,"Near the coast of Maule, Chile",earthquake,,,,6,reviewed,guc,us
2010-06-29T12:49:14.240Z,-36.234,-73.173,35,4.7,mb,65,104.7,,0.89,us,usp000hepn,2022-07-18T15:20:43.856Z,"46 km NNW of Tomé, Chile",earthquake,,,,34,reviewed,us,us
2010-06-29T01:40:00.590Z,-37.836,-73.278,17,5.5,mwc,389,22.6,,0.82,us,usp000hep7,2022-08-09T03:20:32.235Z,"11 km ESE of Cañete, Chile",earthquake,,,,,reviewed,us,gcmt
2010-06-28T19:45:14.470Z,-33.899,-72.422,35.8,4.1,mb,16,115.9,,0.91,us,usp000heny,2014-11-07T01:41:45.470Z,"82 km WSW of San Antonio, Chile",earthquake,,20.8,,1,reviewed,us,us
2010-06-28T03:43:34.000Z,-36.57,-73.547,20.1,4.7,mb,68,116.4,,,us,usp000hemt,2022-07-18T15:14:06.695Z,"42 km WNW of Talcahuano, Chile",earthquake,,,,36,reviewed,guc,us
2010-06-27T22:55:03.000Z,-34.746,-71.818,39.4,4.6,mb,6,208,,,us,usp000hemf,2014-11-07T01:41:45.167Z,"43 km WSW of Santa Cruz, Chile",earthquake,,,,4,reviewed,guc,us
2010-06-27T21:13:03.460Z,-38.101,-74.073,35,4.5,mb,17,99.8,,1.02,us,usp000hemd,2014-11-07T01:41:45.161Z,"65 km SW of Lebu, Chile",earthquake,,,,5,reviewed,us,us
2010-06-27T18:56:21.000Z,-38.04,-73.65,40.7,4.3,mb,19,152.7,,,us,usp000hem7,2014-11-07T01:41:45.077Z,"34 km SW of Cañete, Chile",earthquake,,,,3,reviewed,guc,us
2010-06-27T08:04:05.000Z,-35,-71.969,31.4,4.1,mb,28,116.5,,,us,usp000hekh,2014-11-07T01:41:44.944Z,"Libertador General Bernardo O'Higgins, Chile",earthquake,,,,5,reviewed,guc,us
2010-06-27T07:15:51.450Z,-36.875,-73.48,35,5,mwc,148,69.1,,1.1,us,usp000hekf,2022-07-16T16:27:08.510Z,"35 km WNW of Coronel, Chile",earthquake,,,,,reviewed,us,gcmt
2010-06-25T10:29:33.200Z,-34.546,-73.558,25.4,4.7,mb,56,114.2,,1.16,us,usp000hegv,2014-11-07T01:41:44.162Z,"136 km NW of Constitución, Chile",earthquake,,,,29,reviewed,us,us
2010-06-24T13:24:09.530Z,-36.875,-73.535,35,5,mwc,89,143.2,,1.02,us,usp000hefj,2022-07-16T16:06:43.898Z,"39 km WNW of Coronel, Chile",earthquake,,,,,reviewed,us,gcmt
2010-06-23T22:44:41.600Z,-38.133,-73.744,25.5,4.7,mb,37,88.2,,1.03,us,usp000heeq,2014-11-07T01:41:43.796Z,"47 km SW of Cañete, Chile",earthquake,,21.1,,9,reviewed,us,us
2010-06-23T16:29:47.520Z,-34.683,-72.916,26.1,4.4,mb,22,116,,1.18,us,usp000hedz,2014-11-07T01:41:43.718Z,"85 km NNW of Constitución, Chile",earthquake,,32.5,,4,reviewed,us,us
2010-06-22T19:36:23.840Z,-38.477,-73.12,39.4,4.7,mb,26,123.3,,1.24,us,usp000hecz,2014-11-07T01:41:43.553Z,"26 km N of Carahue, Chile",earthquake,,13.6,,5,reviewed,us,us
2010-06-22T08:24:21.000Z,-34.734,-71.875,31.6,4.8,mb,41,145.1,,,us,usp000hecd,2022-07-16T16:03:27.460Z,"47 km WSW of Santa Cruz, Chile",earthquake,,,,12,reviewed,guc,us
2010-06-21T14:51:05.260Z,-33.89,-71.954,46.4,4.9,mb,39,114.2,,1.19,us,usp000hebw,2022-07-16T16:01:52.558Z,"45 km SW of San Antonio, Chile",earthquake,,14,,12,reviewed,us,us
2010-06-19T21:30:01.000Z,-38.06,-73.5,41.8,4.7,mb,59,65.1,,,us,usp000he9m,2022-07-16T15:55:22.629Z,"30 km SSW of Cañete, Chile",earthquake,,,,29,reviewed,guc,us
2010-06-18T21:01:44.000Z,-35.269,-72.586,30.2,4,mb,5,169.5,,,us,usp000he8n,2014-11-07T01:41:42.955Z,"17 km WNW of Constitución, Chile",earthquake,,,,3,reviewed,guc,us
2010-06-18T04:58:15.310Z,-33.691,-72.084,38.6,4.3,mb,22,116,,0.66,us,usp000he7v,2014-11-07T01:41:42.586Z,"45 km WSW of San Antonio, Chile",earthquake,,10.9,,9,reviewed,us,us
2010-06-17T13:21:12.000Z,-34.457,-72.24,22.9,4,mb,5,193.9,,,us,usp000he6z,2014-11-07T01:41:42.407Z,"82 km WNW of Santa Cruz, Chile",earthquake,,,,2,reviewed,guc,us
2010-06-16T15:36:04.970Z,-37.458,-73.564,35.9,4.4,mb,14,152.6,,1.05,us,usp000he5a,2014-11-07T01:41:42.095Z,"18 km NNE of Lebu, Chile",earthquake,,19.6,,2,reviewed,us,us
2010-06-16T03:08:29.590Z,-34.722,-73.563,46.7,4.3,mb,25,146.2,,1.05,us,usp000he3e,2014-11-07T01:41:41.834Z,"125 km WNW of Constitución, Chile",earthquake,,17,,10,reviewed,us,us
2010-06-16T02:47:06.120Z,-36.608,-73.384,47.2,4.4,mb,28,122.6,,0.92,us,usp000he39,2014-11-07T01:41:41.785Z,"27 km WNW of Talcahuano, Chile",earthquake,,15.1,,12,reviewed,us,us
2010-06-15T10:13:54.690Z,-34.866,-71.769,44,4.4,mb,31,116.5,,0.87,us,usp000he1t,2014-11-07T01:41:41.233Z,"41 km W of Rauco, Chile",earthquake,,,,9,reviewed,us,us
2010-06-15T01:09:08.000Z,-34.812,-72.395,25.9,4.3,mb,15,116.2,,,us,usp000hdzw,2014-11-07T01:41:41.074Z,"57 km N of Constitución, Chile",earthquake,,,,2,reviewed,guc,us
2010-06-14T15:24:35.700Z,-34.336,-73.374,28.2,4.7,mb,40,76,,0.76,us,usp000hdz8,2022-07-16T15:34:38.256Z,"141 km NW of Constitución, Chile",earthquake,,15.6,,13,reviewed,us,us
2010-06-14T11:16:20.000Z,-34.985,-71.872,43.4,4.2,m,9,160.7,,,us,usp000hdz2,2014-11-07T01:41:40.955Z,"51 km W of Rauco, Chile",earthquake,,,,,reviewed,guc,guc
2010-06-14T09:48:49.390Z,-33.795,-72.141,25,4.4,mb,18,121.6,,1.71,us,usp000hdyz,2014-11-07T01:41:40.945Z,"54 km WSW of San Antonio, Chile",earthquake,,0,,3,reviewed,us,us
2010-06-12T23:26:40.340Z,-34.9,-73.674,26.1,4.5,mb,27,162.3,,0.73,us,usp000hdwr,2014-11-07T01:41:40.563Z,"124 km WNW of Constitución, Chile",earthquake,,20.5,,10,reviewed,us,us
2010-06-12T16:33:39.000Z,-34.754,-72.32,15,4.2,ml,7,151.1,,,us,usp000hdw7,2014-11-07T01:41:40.399Z,"64 km N of Constitución, Chile",earthquake,,,,,reviewed,guc,guc
2010-06-11T08:54:19.490Z,-34.753,-71.822,39.6,5,mb,150,53.3,,1.08,us,usp000hdu8,2022-08-08T23:19:42.886Z,"43 km WSW of Santa Cruz, Chile",earthquake,,8.8,,86,reviewed,us,us
2010-06-11T00:52:38.000Z,-34.757,-71.738,42.7,4.7,mb,30,150.6,,,us,usp000hdtx,2014-11-07T01:41:39.966Z,"36 km WSW of Santa Cruz, Chile",earthquake,,,,8,reviewed,guc,us
2010-06-10T14:13:46.000Z,-34.254,-72.202,21.7,3.8,mb,5,192.5,,,us,usp000hdtg,2014-11-07T01:41:39.904Z,"87 km WNW of Santa Cruz, Chile",earthquake,,,,2,reviewed,guc,us
